Year,Round,Circuit,TeamName,Abbreviation,QualiPos,GridPosition,ClassifiedPosition,Status,Time
2022,5,Miami,AlphaTauri,TSU,9.0,9.0,12,Finished,0 days 00:00:40.146000
2022,5,Miami,McLaren,RIC,14.0,14.0,13,Finished,0 days 00:00:40.902000
2022,5,Miami,Williams,LAT,19.0,19.0,14,Finished,0 days 00:00:49.936000
2022,5,Miami,Haas F1 Team,MSC,15.0,15.0,15,Finished,0 days 00:01:13.305000
2022,5,Miami,Haas F1 Team,MAG,16.0,16.0,16,Front wing,
2022,5,Miami,Aston Martin,VET,13.0,0.0,17,Collision,
2022,5,Miami,AlphaTauri,GAS,7.0,7.0,R,Suspension,
2022,5,Miami,McLaren,NOR,8.0,8.0,R,Collision,
2022,5,Miami,Alfa Romeo,ZHO,17.0,17.0,R,Water leak,
2022,6,Barcelona,Red Bull Racing,VER,2.0,2.0,1,Finished,0 days 01:37:20.475000
2022,6,Barcelona,Red Bull Racing,PER,5.0,5.0,2,Finished,0 days 00:00:13.072000
2022,6,Barcelona,Mercedes,RUS,4.0,4.0,3,Finished,0 days 00:00:32.927000
2022,6,Barcelona,Ferrari,SAI,3.0,3.0,4,Finished,0 days 00:00:45.208000
2022,6,Barcelona,Mercedes,HAM,6.0,6.0,5,Finished,0 days 00:00:54.534000
2022,6,Barcelona,Alfa Romeo,BOT,7.0,7.0,6,Finished,0 days 00:00:59.976000
2022,6,Barcelona,Alpine,OCO,12.0,12.0,7,Finished,0 days 00:01:15.397000
2022,6,Barcelona,McLaren,NOR,11.0,11.0,8,Finished,0 days 00:01:23.235000
2022,6,Barcelona,Alpine,ALO,17.0,20.0,9,+1 Lap,
2022,6,Barcelona,AlphaTauri,TSU,13.0,13.0,10,+1 Lap,
2022,6,Barcelona,Aston Martin,VET,16.0,16.0,11,+1 Lap,
2022,6,Barcelona,McLaren,RIC,9.0,9.0,12,+1 Lap,
2022,6,Barcelona,AlphaTauri,GAS,14.0,14.0,13,+1 Lap,
2022,6,Barcelona,Haas F1 Team,MSC,10.0,10.0,14,+1 Lap,
2022,6,Barcelona,Aston Martin,STR,18.0,17.0,15,+1 Lap,
2022,6,Barcelona,Williams,LAT,20.0,19.0,16,+2 Laps,
2022,6,Barcelona,Haas F1 Team,MAG,8.0,8.0,17,+2 Laps,
2022,6,Barcelona,Williams,ALB,19.0,18.0,18,+2 Laps,
2022,6,Barcelona,Alfa Romeo,ZHO,15.0,15.0,R,Power loss,
2022,6,Barcelona,Ferrari,LEC,1.0,1.0,R,Turbo,
2022,7,Monaco,Red Bull Racing,PER,3.0,3.0,1,Finished,0 days 01:56:30.265000
2022,7,Monaco,Ferrari,SAI,2.0,2.0,2,Finished,0 days 00:00:01.154000
2022,7,Monaco,Red Bull Racing,VER,4.0,4.0,3,Finished,0 days 00:00:01.491000
2022,7,Monaco,Ferrari,LEC,1.0,1.0,4,Finished,0 days 00:00:02.922000
2022,7,Monaco,Mercedes,RUS,6.0,6.0,5,Finished,0 days 00:00:11.968000
2022,7,Monaco,McLaren,NOR,5.0,5.0,6,Finished,0 days 00:00:12.231000
2022,7,Monaco,Alpine,ALO,7.0,7.0,7,Finished,0 days 00:00:46.358000
2022,7,Monaco,Mercedes,HAM,8.0,8.0,8,Finished,0 days 00:00:50.388000
2022,7,Monaco,Alfa Romeo,BOT,12.0,12.0,9,Finished,0 days 00:00:52.525000
2022,7,Monaco,Aston Martin,VET,9.0,9.0,10,Finished,0 days 00:00:53.536000
2022,7,Monaco,AlphaTauri,GAS,17.0,17.0,11,Finished,0 days 00:00:54.289000
2022,7,Monaco,Alpine,OCO,10.0,10.0,12,Finished,0 days 00:00:55.644000
2022,7,Monaco,McLaren,RIC,14.0,14.0,13,Finished,0 days 00:00:57.635000
2022,7,Monaco,Aston Martin,STR,18.0,18.0,14,Finished,0 days 00:01:00.802000
2022,7,Monaco,Williams,LAT,19.0,19.0,15,+1 Lap,
2022,7,Monaco,Alfa Romeo,ZHO,20.0,20.0,16,+1 Lap,
2022,7,Monaco,AlphaTauri,TSU,11.0,11.0,17,+1 Lap,
2022,7,Monaco,Williams,ALB,16.0,16.0,R,Mechanical,
2022,7,Monaco,Haas F1 Team,MSC,15.0,15.0,R,Accident,
2022,7,Monaco,Haas F1 Team,MAG,13.0,13.0,R,Water pressure,
2022,8,Baku,Red Bull Racing,VER,3.0,3.0,1,Finished,0 days 01:34:05.941000
2022,8,Baku,Red Bull Racing,PER,2.0,2.0,2,Finished,0 days 00:00:20.823000
2022,8,Baku,Mercedes,RUS,5.0,5.0,3,Finished,0 days 00:00:45.995000
2022,8,Baku,Mercedes,HAM,7.0,7.0,4,Finished,0 days 00:01:11.679000
2022,8,Baku,AlphaTauri,GAS,6.0,6.0,5,Finished,0 days 00:01:17.299000
2022,8,Baku,Aston Martin,VET,9.0,9.0,6,Finished,0 days 00:01:24.099000
2022,8,Baku,Alpine,ALO,10.0,10.0,7,Finished,0 days 00:01:28.596000
2022,8,Baku,McLaren,RIC,12.0,12.0,8,Finished,0 days 00:01:32.207000
2022,8,Baku,McLaren,NOR,11.0,11.0,9,Finished,0 days 00:01:32.556000
2022,8,Baku,Alpine,OCO,13.0,13.0,10,Finished,0 days 00:01:48.184000
2022,8,Baku,Alfa Romeo,BOT,15.0,15.0,11,+1 Lap,
2022,8,Baku,Williams,ALB,17.0,17.0,12,+1 Lap,
2022,8,Baku,AlphaTauri,TSU,8.0,8.0,13,+1 Lap,
2022,8,Baku,Haas F1 Team,MSC,20.0,20.0,14,+1 Lap,
2022,8,Baku,Williams,LAT,18.0,18.0,15,+1 Lap,
2022,8,Baku,Aston Martin,STR,19.0,19.0,16,Vibrations,
2022,8,Baku,Haas F1 Team,MAG,16.0,16.0,R,Power Unit,
2022,8,Baku,Alfa Romeo,ZHO,14.0,14.0,R,Hydraulics,
2022,8,Baku,Ferrari,LEC,1.0,1.0,R,Power Unit,
2022,8,Baku,Ferrari,SAI,4.0,4.0,R,Hydraulics,
2022,9,Montréal,Red Bull Racing,VER,1.0,1.0,1,Finished,0 days 01:36:21.757000
2022,9,Montréal,Ferrari,SAI,3.0,3.0,2,Finished,0 days 00:00:00.993000
2022,9,Montréal,Mercedes,HAM,4.0,4.0,3,Finished,0 days 00:00:07.006000
2022,9,Montréal,Mercedes,RUS,8.0,8.0,4,Finished,0 days 00:00:12.313000
2022,9,Montréal,Ferrari,LEC,15.0,19.0,5,Finished,0 days 00:00:15.168000
2022,9,Montréal,Alpine,OCO,7.0,7.0,6,Finished,0 days 00:00:23.890000
2022,9,Montréal,Alfa Romeo,BOT,11.0,11.0,7,Finished,0 days 00:00:25.247000
2022,9,Montréal,Alfa Romeo,ZHO,10.0,10.0,8,Finished,0 days 00:00:26.952000
2022,9,Montréal,Alpine,ALO,2.0,2.0,9,Finished,0 days 00:00:29.945000
2022,9,Montréal,Aston Martin,STR,18.0,17.0,10,Finished,0 days 00:00:38.222000
2022,9,Montréal,McLaren,RIC,9.0,9.0,11,Finished,0 days 00:00:43.047000
2022,9,Montréal,Aston Martin,VET,17.0,16.0,12,Finished,0 days 00:00:44.245000
2022,9,Montréal,Williams,ALB,12.0,12.0,13,Finished,0 days 00:00:44.893000
2022,9,Montréal,AlphaTauri,GAS,16.0,15.0,14,Finished,0 days 00:00:45.183000
2022,9,Montréal,McLaren,NOR,14.0,14.0,15,Finished,0 days 00:00:52.145000
2022,9,Montréal,Williams,LAT,19.0,18.0,16,Finished,0 days 00:00:59.978000
2022,9,Montréal,Haas F1 Team,MAG,5.0,5.0,17,Finished,0 days 00:01:08.180000
2022,9,Montréal,AlphaTauri,TSU,20.0,20.0,R,Accident,
2022,9,Montréal,Haas F1 Team,MSC,6.0,6.0,R,Engine,
2022,9,Montréal,Red Bull Racing,PER,13.0,13.0,R,Gearbox,
2022,10,Silverstone,Ferrari,SAI,1.0,1.0,1,Finished,0 days 02:17:50.311000
2022,10,Silverstone,Red Bull Racing,PER,4.0,4.0,2,Finished,0 days 00:00:03.779000
2022,10,Silverstone,Mercedes,HAM,5.0,5.0,3,Finished,0 days 00:00:06.225000
2022,10,Silverstone,Ferrari,LEC,3.0,3.0,4,Finished,0 days 00:00:08.546000
2022,10,Silverstone,Alpine,ALO,7.0,7.0,5,Finished,0 days 00:00:09.571000
2022,10,Silverstone,McLaren,NOR,6.0,6.0,6,Finished,0 days 00:00:11.943000
2022,10,Silverstone,Red Bull Racing,VER,2.0,2.0,7,Finished,0 days 00:00:18.777000
2022,10,Silverstone,Haas F1 Team,MSC,19.0,19.0,8,Finished,0 days 00:00:18.995000
2022,10,Silverstone,Aston Martin,VET,18.0,18.0,9,Finished,0 days 00:00:22.356000
2022,10,Silverstone,Haas F1 Team,MAG,17.0,17.0,10,Finished,0 days 00:00:24.590000
2022,10,Silverstone,Aston Martin,STR,20.0,20.0,11,Finished,0 days 00:00:26.147000
2022,10,Silverstone,Williams,LAT,10.0,10.0,12,Finished,0 days 00:00:32.511000
2022,10,Silverstone,McLaren,RIC,14.0,14.0,13,Finished,0 days 00:00:32.817000
2022,10,Silverstone,AlphaTauri,TSU,13.0,13.0,14,Finished,0 days 00:00:40.910000
2022,10,Silverstone,Alpine,OCO,15.0,15.0,R,Fuel pump,
2022,10,Silverstone,AlphaTauri,GAS,11.0,11.0,R,Collision damage,
2022,10,Silverstone,Alfa Romeo,BOT,12.0,12.0,R,Gearbox,
2022,10,Silverstone,Mercedes,RUS,8.0,8.0,R,Collision,
2022,10,Silverstone,Alfa Romeo,ZHO,9.0,9.0,R,Collision,
2022,10,Silverstone,Williams,ALB,16.0,16.0,R,Collision,
2022,12,Le Castellet,Red Bull Racing,VER,2.0,2.0,1,Finished,0 days 01:30:02.112000
2022,12,Le Castellet,Mercedes,HAM,4.0,4.0,2,Finished,0 days 00:00:10.587000
2022,12,Le Castellet,Mercedes,RUS,6.0,6.0,3,Finished,0 days 00:00:16.495000
2022,12,Le Castellet,Red Bull Racing,PER,3.0,3.0,4,Finished,0 days 00:00:17.310000
2022,12,Le Castellet,Ferrari,SAI,9.0,19.0,5,Finished,0 days 00:00:28.872000
2022,12,Le Castellet,Alpine,ALO,7.0,7.0,6,Finished,0 days 00:00:42.879000
2022,12,Le Castellet,McLaren,NOR,5.0,5.0,7,Finished,0 days 00:00:52.026000
2022,12,Le Castellet,Alpine,OCO,12.0,10.0,8,Finished,0 days 00:00:56.959000
2022,12,Le Castellet,McLaren,RIC,11.0,9.0,9,Finished,0 days 00:01:00.372000
2022,12,Le Castellet,Aston Martin,STR,17.0,15.0,10,Finished,0 days 00:01:02.549000
2022,12,Le Castellet,Aston Martin,VET,14.0,12.0,11,Finished,0 days 00:01:04.494000
2022,12,Le Castellet,AlphaTauri,GAS,16.0,14.0,12,Finished,0 days 00:01:05.448000
2022,12,Le Castellet,Williams,ALB,15.0,13.0,13,Finished,0 days 00:01:08.565000
2022,12,Le Castellet,Alfa Romeo,BOT,13.0,11.0,14,Finished,0 days 00:01:16.666000
2022,12,Le Castellet,Haas F1 Team,MSC,19.0,17.0,15,Finished,0 days 00:01:20.394000
2022,12,Le Castellet,Alfa Romeo,ZHO,18.0,16.0,16,+6 Laps,
2022,12,Le Castellet,Williams,LAT,20.0,18.0,R,Collision damage,
2022,12,Le Castellet,Haas F1 Team,MAG,10.0,20.0,R,Collision damage,
2022,12,Le Castellet,Ferrari,LEC,1.0,1.0,R,Accident,
2022,12,Le Castellet,AlphaTauri,TSU,8.0,8.0,R,Undertray,
2022,13,Budapest,Red Bull Racing,VER,10.0,10.0,1,Finished,0 days 01:39:35.912000
2022,13,Budapest,Mercedes,HAM,7.0,7.0,2,Finished,0 days 00:00:07.834000
2022,13,Budapest,Mercedes,RUS,1.0,1.0,3,Finished,0 days 00:00:12.337000
2022,13,Budapest,Ferrari,SAI,2.0,2.0,4,Finished,0 days 00:00:14.579000
2022,13,Budapest,Red Bull Racing,PER,11.0,11.0,5,Finished,0 days 00:00:15.688000
2022,13,Budapest,Ferrari,LEC,3.0,3.0,6,Finished,0 days 00:00:16.047000
2022,13,Budapest,McLaren,NOR,4.0,4.0,7,Finished,0 days 00:01:18.300000
2022,13,Budapest,Alpine,ALO,6.0,6.0,8,+1 Lap,
2022,13,Budapest,Alpine,OCO,5.0,5.0,9,+1 Lap,
2022,13,Budapest,Aston Martin,VET,18.0,18.0,10,+1 Lap,
2022,13,Budapest,Aston Martin,STR,14.0,14.0,11,+1 Lap,
2022,13,Budapest,AlphaTauri,GAS,19.0,0.0,12,+1 Lap,
2022,13,Budapest,Alfa Romeo,ZHO,12.0,12.0,13,+1 Lap,
2022,13,Budapest,Haas F1 Team,MSC,15.0,15.0,14,+1 Lap,
2022,13,Budapest,McLaren,RIC,9.0,9.0,15,+1 Lap,
2022,13,Budapest,Haas F1 Team,MAG,13.0,13.0,16,+1 Lap,
2022,13,Budapest,Williams,ALB,17.0,17.0,17,+1 Lap,
2022,13,Budapest,Williams,LAT,20.0,19.0,18,+1 Lap,
2022,13,Budapest,AlphaTauri,TSU,16.0,16.0,19,+2 Laps,
2022,13,Budapest,Alfa Romeo,BOT,8.0,8.0,20,Power Unit,
2022,14,Spa-Francorchamps,Red Bull Racing,VER,1.0,14.0,1,Finished,0 days 01:25:52.894000
2022,14,Spa-Francorchamps,Red Bull Racing,PER,3.0,2.0,2,Finished,0 days 00:00:17.841000
2022,14,Spa-Francorchamps,Ferrari,SAI,2.0,1.0,3,Finished,0 days 00:00:26.886000
2022,14,Spa-Francorchamps,Mercedes,RUS,8.0,5.0,4,Finished,0 days 00:00:29.140000
2022,14,Spa-Francorchamps,Alpine,ALO,6.0,3.0,5,Finished,0 days 00:01:13.256000
2022,14,Spa-Francorchamps,Ferrari,LEC,4.0,15.0,6,Finished,0 days 00:01:14.936000
2022,14,Spa-Francorchamps,Alpine,OCO,5.0,16.0,7,Finished,0 days 00:01:15.640000
2022,14,Spa-Francorchamps,Aston Martin,VET,16.0,10.0,8,Finished,0 days 00:01:18.107000
2022,14,Spa-Francorchamps,AlphaTauri,GAS,12.0,0.0,9,Finished,0 days 00:01:32.181000
2022,14,Spa-Francorchamps,Williams,ALB,9.0,6.0,10,Finished,0 days 00:01:41.900000
2022,14,Spa-Francorchamps,Aston Martin,STR,14.0,9.0,11,Finished,0 days 00:01:43.078000
2022,14,Spa-Francorchamps,McLaren,NOR,10.0,17.0,12,Finished,0 days 00:01:44.739000
2022,14,Spa-Francorchamps,AlphaTauri,TSU,19.0,0.0,13,Finished,0 days 00:01:45.217000
2022,14,Spa-Francorchamps,Alfa Romeo,ZHO,13.0,18.0,14,Finished,0 days 00:01:46.252000
2022,14,Spa-Francorchamps,McLaren,RIC,11.0,7.0,15,Finished,0 days 00:01:47.163000
2022,14,Spa-Francorchamps,Haas F1 Team,MAG,18.0,12.0,16,+1 Lap,
2022,14,Spa-Francorchamps,Haas F1 Team,MSC,15.0,19.0,17,+1 Lap,
2022,14,Spa-Francorchamps,Williams,LAT,17.0,11.0,18,+1 Lap,
2022,14,Spa-Francorchamps,Alfa Romeo,BOT,20.0,13.0,R,Accident,
2022,14,Spa-Francorchamps,Mercedes,HAM,7.0,4.0,R,Collision damage,
2022,16,Monza,Red Bull Racing,VER,2.0,7.0,1,Finished,0 days 01:20:27.511000
2022,16,Monza,Ferrari,LEC,1.0,1.0,2,Finished,0 days 00:00:02.446000
2022,16,Monza,Mercedes,RUS,6.0,2.0,3,Finished,0 days 00:00:03.405000
2022,16,Monza,Ferrari,SAI,3.0,18.0,4,Finished,0 days 00:00:05.061000
2022,16,Monza,Mercedes,HAM,5.0,19.0,5,Finished,0 days 00:00:05.380000
2022,16,Monza,Red Bull Racing,PER,4.0,13.0,6,Finished,0 days 00:00:06.091000
2022,16,Monza,McLaren,NOR,7.0,3.0,7,Finished,0 days 00:00:06.207000
2022,16,Monza,AlphaTauri,GAS,9.0,5.0,8,Finished,0 days 00:00:06.396000
2022,16,Monza,Williams,DEV,13.0,8.0,9,Finished,0 days 00:00:07.122000
2022,16,Monza,Alfa Romeo,ZHO,14.0,9.0,10,Finished,0 days 00:00:07.910000
2022,16,Monza,Alpine,OCO,11.0,14.0,11,Finished,0 days 00:00:08.323000
2022,16,Monza,Haas F1 Team,MSC,20.0,17.0,12,Finished,0 days 00:00:08.549000
2022,16,Monza,Alfa Romeo,BOT,12.0,15.0,13,+1 Lap,
2022,16,Monza,AlphaTauri,TSU,15.0,20.0,14,+1 Lap,
2022,16,Monza,Williams,LAT,16.0,10.0,15,+1 Lap,
2022,16,Monza,Haas F1 Team,MAG,19.0,16.0,16,+1 Lap,
2022,16,Monza,McLaren,RIC,8.0,4.0,R,Oil leak,
2022,16,Monza,Aston Martin,STR,18.0,12.0,R,Engine,
2022,16,Monza,Alpine,ALO,10.0,6.0,R,Water pressure,
2022,16,Monza,Aston Martin,VET,17.0,11.0,R,Engine,
2022,17,Marina Bay,Red Bull Racing,PER,2.0,2.0,1,Finished,0 days 02:02:20.238000
2022,17,Marina Bay,Ferrari,LEC,1.0,1.0,2,Finished,0 days 00:00:02.595000
2022,17,Marina Bay,Ferrari,SAI,4.0,4.0,3,Finished,0 days 00:00:10.305000
2022,17,Marina Bay,McLaren,NOR,6.0,6.0,4,Finished,0 days 00:00:21.133000
2022,17,Marina Bay,McLaren,RIC,17.0,16.0,5,Finished,0 days 00:00:53.282000
2022,17,Marina Bay,Aston Martin,STR,12.0,11.0,6,Finished,0 days 00:00:56.330000
2022,17,Marina Bay,Red Bull Racing,VER,8.0,8.0,7,Finished,0 days 00:00:58.825000
2022,17,Marina Bay,Aston Martin,VET,14.0,13.0,8,Finished,0 days 00:01:00.032000
2022,17,Marina Bay,Mercedes,HAM,3.0,3.0,9,Finished,0 days 00:01:01.515000
2022,17,Marina Bay,AlphaTauri,GAS,7.0,7.0,10,Finished,0 days 00:01:09.576000
2022,17,Marina Bay,Alfa Romeo,BOT,16.0,15.0,11,Finished,0 days 00:01:28.844000
2022,17,Marina Bay,Haas F1 Team,MAG,9.0,9.0,12,Finished,0 days 00:01:32.610000
2022,17,Marina Bay,Haas F1 Team,MSC,13.0,12.0,13,+1 Lap,
2022,17,Marina Bay,Mercedes,RUS,11.0,0.0,14,+2 Laps,
2022,17,Marina Bay,AlphaTauri,TSU,10.0,10.0,R,Accident,
2022,17,Marina Bay,Alpine,OCO,18.0,17.0,R,Engine,
2022,17,Marina Bay,Williams,ALB,19.0,18.0,R,Collision damage,
2022,17,Marina Bay,Alpine,ALO,5.0,5.0,R,Engine,
2022,17,Marina Bay,Williams,LAT,20.0,19.0,R,Collision damage,
2022,17,Marina Bay,Alfa Romeo,ZHO,15.0,14.0,R,Collision,
2022,18,Suzuka,Red Bull Racing,VER,1.0,1.0,1,Finished,0 days 03:01:44.004000
2022,18,Suzuka,Red Bull Racing,PER,4.0,4.0,2,Finished,0 days 00:00:27.066000
2022,18,Suzuka,Ferrari,LEC,2.0,2.0,3,Finished,0 days 00:00:31.763000
2022,18,Suzuka,Alpine,OCO,5.0,5.0,4,Finished,0 days 00:00:39.685000
2022,18,Suzuka,Mercedes,HAM,6.0,6.0,5,Finished,0 days 00:00:40.326000
2022,18,Suzuka,Aston Martin,VET,9.0,9.0,6,Finished,0 days 00:00:46.358000
2022,18,Suzuka,Alpine,ALO,7.0,7.0,7,Finished,0 days 00:00:46.369000
2022,18,Suzuka,Mercedes,RUS,8.0,8.0,8,Finished,0 days 00:00:47.661000
2022,18,Suzuka,Williams,LAT,20.0,20.0,9,Finished,0 days 00:01:10.143000
2022,18,Suzuka,McLaren,NOR,10.0,10.0,10,Finished,0 days 00:01:10.782000
2022,18,Suzuka,McLaren,RIC,11.0,11.0,11,Finished,0 days 00:01:12.877000
2022,18,Suzuka,Aston Martin,STR,19.0,19.0,12,Finished,0 days 00:01:13.904000
2022,18,Suzuka,AlphaTauri,TSU,13.0,13.0,13,Finished,0 days 00:01:15.599000
2022,18,Suzuka,Haas F1 Team,MAG,18.0,18.0,14,Finished,0 days 00:01:26.016000
2022,18,Suzuka,Alfa Romeo,BOT,12.0,12.0,15,Finished,0 days 00:01:26.496000
2022,18,Suzuka,Alfa Romeo,ZHO,14.0,14.0,16,Finished,0 days 00:01:27.043000
2022,18,Suzuka,Haas F1 Team,MSC,15.0,15.0,17,Finished,0 days 00:01:32.523000
2022,18,Suzuka,AlphaTauri,GAS,17.0,17.0,18,Finished,0 days 00:01:48.091000
2022,18,Suzuka,Ferrari,SAI,3.0,3.0,R,Accident,
2022,18,Suzuka,Williams,ALB,16.0,16.0,R,Hydraulics,
2022,19,Austin,Red Bull Racing,VER,3.0,2.0,1,Finished,0 days 01:42:11.687000
2022,19,Austin,Mercedes,HAM,5.0,3.0,2,Finished,0 days 00:00:05.023000
2022,19,Austin,Ferrari,LEC,2.0,12.0,3,Finished,0 days 00:00:07.501000
2022,19,Austin,Red Bull Racing,PER,4.0,9.0,4,Finished,0 days 00:00:08.293000
2022,19,Austin,Mercedes,RUS,6.0,4.0,5,Finished,0 days 00:00:44.815000
2022,19,Austin,McLaren,NOR,8.0,6.0,6,Finished,0 days 00:00:53.785000
2022,19,Austin,Alpine,ALO,9.0,14.0,7,Finished,0 days 00:00:55.078000
